date,area,cases
2022-02-04,Inyo,3
2022-02-05,Inyo,3
2022-02-06,Inyo,3
2022-02-07,Inyo,2
2022-02-08,Inyo,5
2022-02-09,Inyo,5
2022-02-10,Inyo,6
2022-02-11,Inyo,4
2022-02-12,Inyo,4
2022-02-13,Inyo,2
2022-02-14,Inyo,3
2022-02-15,Inyo,1
2022-02-16,Inyo,1
2022-02-17,Inyo,3
2022-02-18,Inyo,2
2022-02-19,Inyo,2
2022-02-20,Inyo,1
2022-02-21,Inyo,0
2022-02-22,Inyo,3
2022-02-23,Inyo,2
2022-02-24,Inyo,1
2022-02-25,Inyo,1
2022-02-26,Inyo,1
2022-02-27,Inyo,1
2022-02-28,Inyo,1
2022-03-01,Inyo,0
2022-03-02,Inyo,4
2022-03-03,Inyo,2
2022-03-04,Inyo,1
2022-03-05,Inyo,0
2022-03-06,Inyo,1
2022-03-07,Inyo,2
2022-03-08,Inyo,2
2022-03-09,Inyo,3
2022-03-10,Inyo,0
2022-03-11,Inyo,1
2022-03-12,Inyo,0
2022-03-13,Inyo,0
2022-03-14,Inyo,0
2022-03-15,Inyo,0
2022-03-16,Inyo,0
2022-03-17,Inyo,1
2022-03-18,Inyo,0
2022-03-19,Inyo,0
2022-03-20,Inyo,0
2022-03-21,Inyo,0
2022-03-22,Inyo,1
2022-03-23,Inyo,0
2022-03-24,Inyo,0
2022-03-25,Inyo,1
2022-03-26,Inyo,1
2022-03-27,Inyo,0
2022-03-28,Inyo,1
2022-03-29,Inyo,1
2022-03-30,Inyo,2
2022-03-31,Inyo,1
2022-04-01,Inyo,1
2022-04-02,Inyo,2
2022-04-03,Inyo,0
2022-04-04,Inyo,2
2022-04-05,Inyo,0
2022-04-06,Inyo,1
2022-04-07,Inyo,1
2022-04-08,Inyo,0
2022-04-09,Inyo,2
2022-04-10,Inyo,0
2022-04-11,Inyo,0
2022-04-12,Inyo,0
2022-04-13,Inyo,0
2022-04-14,Inyo,0
2022-04-15,Inyo,0
2022-04-16,Inyo,0
2022-04-17,Inyo,0
2022-04-18,Inyo,2
2022-04-19,Inyo,0
2022-04-20,Inyo,3
2022-04-21,Inyo,0
2022-04-22,Inyo,0
2022-04-23,Inyo,0
2022-04-24,Inyo,0
2022-04-25,Inyo,4
2022-04-26,Inyo,0
2022-04-27,Inyo,0
2022-04-28,Inyo,1
2022-04-29,Inyo,0
2022-04-30,Inyo,0
2022-05-01,Inyo,0
2022-05-02,Inyo,1
2022-05-03,Inyo,1
2022-05-04,Inyo,2
2022-05-05,Inyo,0
2022-05-06,Inyo,4
2022-05-07,Inyo,9
2022-05-08,Inyo,3
2022-05-09,Inyo,7
2022-05-10,Inyo,3
2022-05-11,Inyo,2
2022-05-12,Inyo,1
2022-05-13,Inyo,4
2022-05-14,Inyo,0
2022-05-15,Inyo,5
2022-05-16,Inyo,4
2022-05-17,Inyo,4
2022-05-18,Inyo,2
2022-05-19,Inyo,4
2022-05-20,Inyo,4
2022-05-21,Inyo,3
2022-05-22,Inyo,2
2022-05-23,Inyo,8
2022-05-24,Inyo,3
2022-05-25,Inyo,8
2022-05-26,Inyo,3
2022-05-27,Inyo,1
2022-05-28,Inyo,2
2022-05-29,Inyo,0
2022-05-30,Inyo,1
2022-05-31,Inyo,5
2022-06-01,Inyo,6
2022-06-02,Inyo,4
2022-06-03,Inyo,0
2022-06-04,Inyo,1
2022-06-05,Inyo,0
2022-06-06,Inyo,4
2022-06-07,Inyo,4
2022-06-08,Inyo,1
2022-06-09,Inyo,2
2022-06-10,Inyo,3
2022-06-11,Inyo,1
2022-06-12,Inyo,0
2022-06-13,Inyo,2
2022-06-14,Inyo,4
2022-06-15,Inyo,5
2022-06-16,Inyo,2
2022-06-17,Inyo,1
2022-06-18,Inyo,4
2022-06-19,Inyo,1
2022-06-20,Inyo,1
2022-06-21,Inyo,4
2022-06-22,Inyo,5
2022-06-23,Inyo,5
2022-06-24,Inyo,3
2022-06-25,Inyo,2
2022-06-26,Inyo,2
2022-06-27,Inyo,11
2022-06-28,Inyo,10
2022-06-29,Inyo,6
2022-06-30,Inyo,4
2022-07-01,Inyo,6
2022-07-02,Inyo,7
2022-07-03,Inyo,4
2022-07-04,Inyo,4
2022-07-05,Inyo,3
2022-07-06,Inyo,14
2022-07-07,Inyo,6
2022-07-08,Inyo,4
2022-07-09,Inyo,1
2022-07-10,Inyo,5
2022-07-11,Inyo,5
2022-07-12,Inyo,3
2022-07-13,Inyo,8
2022-07-14,Inyo,1
2022-07-15,Inyo,2
2022-07-16,Inyo,5
2022-07-17,Inyo,1
2022-07-18,Inyo,10
2022-07-19,Inyo,4
2022-07-20,Inyo,2
2022-07-21,Inyo,2
2022-07-22,Inyo,4
2022-07-23,Inyo,0
2022-07-24,Inyo,2
2022-07-25,Inyo,4
2022-07-26,Inyo,2
2022-07-27,Inyo,3
2022-07-28,Inyo,4
2022-07-29,Inyo,4
2022-07-30,Inyo,1
2022-07-31,Inyo,1
2022-08-01,Inyo,5
2022-08-02,Inyo,4
2022-08-03,Inyo,3
2022-08-04,Inyo,0
2022-08-05,Inyo,1
2022-08-06,Inyo,0
2022-08-07,Inyo,0
2022-08-08,Inyo,0
2022-08-09,Inyo,1
2022-08-10,Inyo,1
2022-08-11,Inyo,0
2022-08-12,Inyo,2
2022-08-13,Inyo,1
2022-08-14,Inyo,2
2022-08-15,Inyo,7
2022-08-16,Inyo,1
2022-08-17,Inyo,4
2022-08-18,Inyo,2
2022-08-19,Inyo,1
2022-08-20,Inyo,0
2022-08-21,Inyo,0
2022-08-22,Inyo,0
2022-08-23,Inyo,2
2022-08-24,Inyo,2
2022-08-25,Inyo,1
2022-08-26,Inyo,0
2022-08-27,Inyo,1
2022-08-28,Inyo,1
2022-08-29,Inyo,1
2022-08-30,Inyo,1
2022-08-31,Inyo,1
2022-09-01,Inyo,2
2022-09-02,Inyo,2
2022-09-03,Inyo,3
2022-09-04,Inyo,1
2022-09-05,Inyo,2
2022-09-06,Inyo,2
2022-09-07,Inyo,3
2022-09-08,Inyo,5
2022-09-09,Inyo,2
2022-09-10,Inyo,2
2022-09-11,Inyo,0
2022-09-12,Inyo,1
2022-09-13,Inyo,2
2022-09-14,Inyo,2
2022-09-15,Inyo,2
2022-09-16,Inyo,0
2022-09-17,Inyo,0
2022-09-18,Inyo,0
2022-09-19,Inyo,2
2022-09-20,Inyo,1
2022-09-21,Inyo,1
2022-09-22,Inyo,0
2022-09-23,Inyo,0
2022-09-24,Inyo,0
2022-09-25,Inyo,0
2022-09-26,Inyo,3
2022-09-27,Inyo,0
2022-09-28,Inyo,2
2022-09-29,Inyo,2
2022-09-30,Inyo,0
2022-10-01,Inyo,1
2022-10-02,Inyo,0
2022-10-03,Inyo,0
2022-10-04,Inyo,1
2022-10-05,Inyo,1
2022-10-06,Inyo,0
2022-10-07,Inyo,0
2022-10-08,Inyo,2
2022-10-09,Inyo,0
2022-10-10,Inyo,0
2022-10-11,Inyo,1
2022-10-12,Inyo,2
2022-10-13,Inyo,1
2022-10-14,Inyo,1
2022-10-15,Inyo,0
2022-10-16,Inyo,0
2022-10-17,Inyo,1
2022-10-18,Inyo,0
2022-10-19,Inyo,0
2022-10-20,Inyo,0
2022-10-21,Inyo,5
2022-10-22,Inyo,0
2022-10-23,Inyo,1
2022-10-24,Inyo,2
2022-10-25,Inyo,1
2022-10-26,Inyo,0
2022-10-27,Inyo,1
2022-10-28,Inyo,2
2022-10-29,Inyo,3
2022-10-30,Inyo,0
2022-10-31,Inyo,0
2022-11-01,Inyo,5
2022-11-02,Inyo,3
2022-11-03,Inyo,3
2022-11-04,Inyo,2
2022-11-05,Inyo,3
2022-11-06,Inyo,1
2022-11-07,Inyo,2
2022-11-08,Inyo,1
2022-11-09,Inyo,0
2022-11-10,Inyo,1
2022-11-11,Inyo,1
2022-11-12,Inyo,1
2022-11-13,Inyo,2
2022-11-14,Inyo,5
2022-11-15,Inyo,2
2022-11-16,Inyo,4
2022-11-17,Inyo,5
2022-11-18,Inyo,7
2022-11-19,Inyo,2
2022-11-20,Inyo,2
2022-11-21,Inyo,7
2022-11-22,Inyo,6
2022-11-23,Inyo,4
2022-11-24,Inyo,1
2022-11-25,Inyo,4
2022-11-26,Inyo,4
2022-11-27,Inyo,7
2022-11-28,Inyo,8
2022-11-29,Inyo,7
2022-11-30,Inyo,6
2022-12-01,Inyo,1
2022-12-02,Inyo,6
2022-12-03,Inyo,3
2022-12-04,Inyo,1
2022-12-05,Inyo,2
2022-12-06,Inyo,3
2022-12-07,Inyo,3
2022-12-08,Inyo,4
2022-12-09,Inyo,6
2022-12-10,Inyo,1
2022-12-11,Inyo,4
2022-12-12,Inyo,1
2022-12-13,Inyo,2
2022-12-14,Inyo,2
2022-12-15,Inyo,2
2022-12-16,Inyo,1
2022-12-17,Inyo,2
2022-12-18,Inyo,0
2022-12-19,Inyo,3
2022-12-20,Inyo,2
2022-12-21,Inyo,4
2022-12-22,Inyo,1
2022-12-23,Inyo,0
2022-12-24,Inyo,3
2022-12-25,Inyo,1
2022-12-26,Inyo,2
2022-12-27,Inyo,3
2022-12-28,Inyo,2
2022-12-29,Inyo,1
2022-12-30,Inyo,3
2022-12-31,Inyo,3
2023-01-01,Inyo,2
2023-01-02,Inyo,2
2023-01-03,Inyo,2
2023-01-04,Inyo,1
2023-01-05,Inyo,4
2023-01-06,Inyo,0
2023-01-07,Inyo,1
2023-01-08,Inyo,0
2023-01-09,Inyo,2
2023-01-10,Inyo,2
2023-01-11,Inyo,1
2023-01-12,Inyo,2
2023-01-13,Inyo,2
2023-01-14,Inyo,1
2023-01-15,Inyo,2
2023-01-16,Inyo,1
2023-01-17,Inyo,1
2023-01-18,Inyo,1
2023-01-19,Inyo,0
2023-01-20,Inyo,1
2023-01-21,Inyo,1
2023-01-22,Inyo,0
2023-01-23,Inyo,1
2023-01-24,Inyo,1
2023-01-25,Inyo,2
2023-01-26,Inyo,1
2023-01-27,Inyo,3
2023-01-28,Inyo,0
2023-01-29,Inyo,0
2023-01-30,Inyo,3
2023-01-31,Inyo,2
2023-02-01,Inyo,2
2023-02-02,Inyo,1
2023-02-03,Inyo,1
2023-02-04,Inyo,1
2023-02-05,Inyo,0
2023-02-06,Inyo,2
2023-02-07,Inyo,3
2023-02-08,Inyo,1
2023-02-09,Inyo,0
2023-02-10,Inyo,1
2023-02-11,Inyo,0
2023-02-12,Inyo,1
2023-02-13,Inyo,0
2023-02-14,Inyo,0
,Inyo,0
2020-02-01,Kern,0
2020-02-02,Kern,0
2020-02-03,Kern,0
2020-02-04,Kern,0
2020-02-05,Kern,1
2020-02-06,Kern,1
2020-02-07,Kern,0
2020-02-08,Kern,0
2020-02-09,Kern,0
2020-02-10,Kern,0
2020-02-11,Kern,0
2020-02-12,Kern,0
2020-02-13,Kern,0
2020-02-14,Kern,0
2020-02-15,Kern,0
2020-02-16,Kern,0
2020-02-17,Kern,0
2020-02-18,Kern,0
2020-02-19,Kern,0
2020-02-20,Kern,0
2020-02-21,Kern,0
2020-02-22,Kern,0
2020-02-23,Kern,0
2020-02-24,Kern,0
2020-02-25,Kern,0
2020-02-26,Kern,0
2020-02-27,Kern,0
2020-02-28,Kern,0
2020-02-29,Kern,0
2020-03-01,Kern,0
2020-03-02,Kern,2
2020-03-03,Kern,0
2020-03-04,Kern,2
2020-03-05,Kern,0
2020-03-06,Kern,0
2020-03-07,Kern,1
2020-03-08,Kern,1
2020-03-09,Kern,0
2020-03-10,Kern,3
2020-03-11,Kern,5
2020-03-12,Kern,2
2020-03-13,Kern,9
2020-03-14,Kern,5
2020-03-15,Kern,5
2020-03-16,Kern,6
2020-03-17,Kern,9
2020-03-18,Kern,14
2020-03-19,Kern,15
2020-03-20,Kern,12
2020-03-21,Kern,15
2020-03-22,Kern,6
2020-03-23,Kern,16
2020-03-24,Kern,14
2020-03-25,Kern,20
2020-03-26,Kern,20
2020-03-27,Kern,16
2020-03-28,Kern,13
2020-03-29,Kern,17
2020-03-30,Kern,18
2020-03-31,Kern,33
2020-04-01,Kern,24
2020-04-02,Kern,27
2020-04-03,Kern,27
2020-04-04,Kern,26
2020-04-05,Kern,30
2020-04-06,Kern,55
2020-04-07,Kern,37
2020-04-08,Kern,43
2020-04-09,Kern,41
2020-04-10,Kern,36
2020-04-11,Kern,24
2020-04-12,Kern,28
2020-04-13,Kern,32
2020-04-14,Kern,25
2020-04-15,Kern,24
2020-04-16,Kern,22
2020-04-17,Kern,27
2020-04-18,Kern,20
2020-04-19,Kern,22
2020-04-20,Kern,25
2020-04-21,Kern,32
2020-04-22,Kern,42
2020-04-23,Kern,22
2020-04-24,Kern,48
2020-04-25,Kern,24
2020-04-26,Kern,31
2020-04-27,Kern,50
2020-04-28,Kern,39
2020-04-29,Kern,43
2020-04-30,Kern,43
2020-05-01,Kern,32
2020-05-02,Kern,27
2020-05-03,Kern,26
2020-05-04,Kern,55
2020-05-05,Kern,42
2020-05-06,Kern,52
2020-05-07,Kern,56
2020-05-08,Kern,44
2020-05-09,Kern,31
2020-05-10,Kern,36
2020-05-11,Kern,51
2020-05-12,Kern,52
2020-05-13,Kern,41
2020-05-14,Kern,46
2020-05-15,Kern,42
2020-05-16,Kern,56
2020-05-17,Kern,36
2020-05-18,Kern,78
2020-05-19,Kern,49
2020-05-20,Kern,98
2020-05-21,Kern,63
2020-05-22,Kern,76
2020-05-23,Kern,49
2020-05-24,Kern,43
2020-05-25,Kern,73
2020-05-26,Kern,71
2020-05-27,Kern,78
2020-05-28,Kern,65
2020-05-29,Kern,78
2020-05-30,Kern,58
2020-05-31,Kern,69
2020-06-01,Kern,135
2020-06-02,Kern,83
2020-06-03,Kern,99
2020-06-04,Kern,96
2020-06-05,Kern,116
2020-06-06,Kern,89
2020-06-07,Kern,71
2020-06-08,Kern,131
2020-06-09,Kern,131
2020-06-10,Kern,128
2020-06-11,Kern,125
2020-06-12,Kern,152
2020-06-13,Kern,117
2020-06-14,Kern,109
2020-06-15,Kern,211
2020-06-16,Kern,223
2020-06-17,Kern,224
2020-06-18,Kern,201
2020-06-19,Kern,218
2020-06-20,Kern,223
2020-06-21,Kern,165
2020-06-22,Kern,292
2020-06-23,Kern,352
2020-06-24,Kern,367
2020-06-25,Kern,393
2020-06-26,Kern,424
2020-06-27,Kern,330
2020-06-28,Kern,263
2020-06-29,Kern,551
2020-06-30,Kern,663
2020-07-01,Kern,647
2020-07-02,Kern,634
2020-07-03,Kern,535
2020-07-04,Kern,262
2020-07-05,Kern,304
2020-07-06,Kern,708
2020-07-07,Kern,806
2020-07-08,Kern,699
2020-07-09,Kern,578
2020-07-10,Kern,646
2020-07-11,Kern,432
2020-07-12,Kern,357
2020-07-13,Kern,743
2020-07-14,Kern,685
2020-07-15,Kern,759
2020-07-16,Kern,620
2020-07-17,Kern,522
2020-07-18,Kern,320
2020-07-19,Kern,303
2020-07-20,Kern,617
2020-07-21,Kern,510
2020-07-22,Kern,422
2020-07-23,Kern,432
2020-07-24,Kern,407
2020-07-25,Kern,241
2020-07-26,Kern,218
2020-07-27,Kern,525
2020-07-28,Kern,502
2020-07-29,Kern,363
2020-07-30,Kern,339
2020-07-31,Kern,293
2020-08-01,Kern,241
2020-08-02,Kern,158
2020-08-03,Kern,298
2020-08-04,Kern,366
2020-08-05,Kern,283
2020-08-06,Kern,188
2020-08-07,Kern,236
2020-08-08,Kern,126
2020-08-09,Kern,114
2020-08-10,Kern,256
2020-08-11,Kern,226
2020-08-12,Kern,335
2020-08-13,Kern,192
2020-08-14,Kern,167
2020-08-15,Kern,104
2020-08-16,Kern,88
2020-08-17,Kern,199
2020-08-18,Kern,147
2020-08-19,Kern,153
2020-08-20,Kern,117
2020-08-21,Kern,168
2020-08-22,Kern,59
2020-08-23,Kern,54
2020-08-24,Kern,149
2020-08-25,Kern,98
2020-08-26,Kern,137
2020-08-27,Kern,139
2020-08-28,Kern,71
2020-08-29,Kern,48
2020-08-30,Kern,40
2020-08-31,Kern,93
2020-09-01,Kern,98
2020-09-02,Kern,91
2020-09-03,Kern,92
2020-09-04,Kern,92
2020-09-05,Kern,68
2020-09-06,Kern,60
2020-09-07,Kern,55
2020-09-08,Kern,121
2020-09-09,Kern,85
2020-09-10,Kern,98
2020-09-11,Kern,82
2020-09-12,Kern,68
2020-09-13,Kern,66
2020-09-14,Kern,96
2020-09-15,Kern,88
2020-09-16,Kern,113
2020-09-17,Kern,59
2020-09-18,Kern,60
2020-09-19,Kern,60
2020-09-20,Kern,52
2020-09-21,Kern,84
2020-09-22,Kern,71
2020-09-23,Kern,67
2020-09-24,Kern,44
2020-09-25,Kern,63
2020-09-26,Kern,53
2020-09-27,Kern,51
2020-09-28,Kern,119
2020-09-29,Kern,65
2020-09-30,Kern,56
2020-10-01,Kern,76
2020-10-02,Kern,63
2020-10-03,Kern,52
2020-10-04,Kern,50
2020-10-05,Kern,75
2020-10-06,Kern,79
2020-10-07,Kern,76
2020-10-08,Kern,73
2020-10-09,Kern,58
2020-10-10,Kern,44
2020-10-11,Kern,37
2020-10-12,Kern,87
2020-10-13,Kern,93
2020-10-14,Kern,74
2020-10-15,Kern,75
2020-10-16,Kern,81
2020-10-17,Kern,43
2020-10-18,Kern,51
2020-10-19,Kern,73
2020-10-20,Kern,76
2020-10-21,Kern,75
2020-10-22,Kern,75
2020-10-23,Kern,81
2020-10-24,Kern,68
2020-10-25,Kern,58
2020-10-26,Kern,107
2020-10-27,Kern,84
2020-10-28,Kern,117
2020-10-29,Kern,102
2020-10-30,Kern,101
2020-10-31,Kern,93
2020-11-01,Kern,103
2020-11-02,Kern,181
2020-11-03,Kern,158
2020-11-04,Kern,191
2020-11-05,Kern,155
2020-11-06,Kern,201
2020-11-07,Kern,164
2020-11-08,Kern,156
2020-11-09,Kern,219
2020-11-10,Kern,230
2020-11-11,Kern,276
2020-11-12,Kern,275
2020-11-13,Kern,264
2020-11-14,Kern,202
2020-11-15,Kern,210
2020-11-16,Kern,406
2020-11-17,Kern,395
2020-11-18,Kern,449
2020-11-19,Kern,390
2020-11-20,Kern,420
2020-11-21,Kern,294
2020-11-22,Kern,256
2020-11-23,Kern,579
2020-11-24,Kern,513
2020-11-25,Kern,474
2020-11-26,Kern,156
2020-11-27,Kern,450
2020-11-28,Kern,423
2020-11-29,Kern,363
2020-11-30,Kern,763
2020-12-01,Kern,759
2020-12-02,Kern,802
2020-12-03,Kern,898
2020-12-04,Kern,846
2020-12-05,Kern,551
2020-12-06,Kern,463
2020-12-07,Kern,991
2020-12-08,Kern,1026
2020-12-09,Kern,1291
2020-12-10,Kern,1157
2020-12-11,Kern,981
2020-12-12,Kern,678
2020-12-13,Kern,519
2020-12-14,Kern,1029
2020-12-15,Kern,1037
2020-12-16,Kern,1011
2020-12-17,Kern,877
2020-12-18,Kern,957
2020-12-19,Kern,660
2020-12-20,Kern,484
2020-12-21,Kern,1098
2020-12-22,Kern,889
2020-12-23,Kern,953
2020-12-24,Kern,519
2020-12-25,Kern,288
2020-12-26,Kern,730
2020-12-27,Kern,671
2020-12-28,Kern,1281
2020-12-29,Kern,1066
2020-12-30,Kern,1165
2020-12-31,Kern,728
2021-01-01,Kern,474
2021-01-02,Kern,826
2021-01-03,Kern,720
2021-01-04,Kern,1261
2021-01-05,Kern,1083
2021-01-06,Kern,1078
2021-01-07,Kern,943
2021-01-08,Kern,862
2021-01-09,Kern,564
2021-01-10,Kern,469
2021-01-11,Kern,832
2021-01-12,Kern,860
2021-01-13,Kern,708
2021-01-14,Kern,657
2021-01-15,Kern,672
2021-01-16,Kern,416
2021-01-17,Kern,367
2021-01-18,Kern,549
2021-01-19,Kern,637
2021-01-20,Kern,588
2021-01-21,Kern,450
2021-01-22,Kern,413
2021-01-23,Kern,297
2021-01-24,Kern,243
2021-01-25,Kern,435
2021-01-26,Kern,385
2021-01-27,Kern,423
2021-01-28,Kern,310
2021-01-29,Kern,329
2021-01-30,Kern,227
2021-01-31,Kern,201
2021-02-01,Kern,497
2021-02-02,Kern,397
2021-02-03,Kern,303
2021-02-04,Kern,243
2021-02-05,Kern,274
2021-02-06,Kern,169
2021-02-07,Kern,154
2021-02-08,Kern,248
2021-02-09,Kern,217
2021-02-10,Kern,252
2021-02-11,Kern,207
2021-02-12,Kern,191
2021-02-13,Kern,114
2021-02-14,Kern,89
2021-02-15,Kern,160
2021-02-16,Kern,144
2021-02-17,Kern,132
2021-02-18,Kern,118
2021-02-19,Kern,154
2021-02-20,Kern,69
2021-02-21,Kern,71
2021-02-22,Kern,125
2021-02-23,Kern,117
2021-02-24,Kern,139
2021-02-25,Kern,133
2021-02-26,Kern,116
2021-02-27,Kern,79
2021-02-28,Kern,61
2021-03-01,Kern,115
2021-03-02,Kern,89
2021-03-03,Kern,106
2021-03-04,Kern,76
2021-03-05,Kern,89
2021-03-06,Kern,41
2021-03-07,Kern,46
2021-03-08,Kern,87
2021-03-09,Kern,66
2021-03-10,Kern,79
2021-03-11,Kern,66
2021-03-12,Kern,56
2021-03-13,Kern,34
2021-03-14,Kern,39
2021-03-15,Kern,83
2021-03-16,Kern,60
2021-03-17,Kern,66
2021-03-18,Kern,56
2021-03-19,Kern,57
2021-03-20,Kern,33
2021-03-21,Kern,29
2021-03-22,Kern,66
2021-03-23,Kern,71
2021-03-24,Kern,107
2021-03-25,Kern,48
2021-03-26,Kern,32
2021-03-27,Kern,26
2021-03-28,Kern,20
2021-03-29,Kern,45
2021-03-30,Kern,47
2021-03-31,Kern,42
2021-04-01,Kern,43
2021-04-02,Kern,36
2021-04-03,Kern,18
2021-04-04,Kern,26
2021-04-05,Kern,44
2021-04-06,Kern,55
2021-04-07,Kern,44
2021-04-08,Kern,36
2021-04-09,Kern,46
2021-04-10,Kern,38
2021-04-11,Kern,14
2021-04-12,Kern,61
2021-04-13,Kern,37
2021-04-14,Kern,44
2021-04-15,Kern,25
2021-04-16,Kern,33
2021-04-17,Kern,29
2021-04-18,Kern,18
2021-04-19,Kern,36
2021-04-20,Kern,30
2021-04-21,Kern,36
2021-04-22,Kern,46
2021-04-23,Kern,43
2021-04-24,Kern,25
2021-04-25,Kern,19
2021-04-26,Kern,66
2021-04-27,Kern,27
2021-04-28,Kern,57
2021-04-29,Kern,29
2021-04-30,Kern,33
2021-05-01,Kern,17
2021-05-02,Kern,27
2021-05-03,Kern,58
2021-05-04,Kern,37
2021-05-05,Kern,36
2021-05-06,Kern,44
2021-05-07,Kern,25
2021-05-08,Kern,13
2021-05-09,Kern,25
2021-05-10,Kern,28
2021-05-11,Kern,43
2021-05-12,Kern,28
2021-05-13,Kern,36
2021-05-14,Kern,24
2021-05-15,Kern,30
2021-05-16,Kern,14
2021-05-17,Kern,33
2021-05-18,Kern,29
2021-05-19,Kern,33
2021-05-20,Kern,29
2021-05-21,Kern,21
2021-05-22,Kern,14
2021-05-23,Kern,12
2021-05-24,Kern,24
2021-05-25,Kern,27
2021-05-26,Kern,31
2021-05-27,Kern,25
2021-05-28,Kern,16
2021-05-29,Kern,17
2021-05-30,Kern,11
2021-05-31,Kern,16
2021-06-01,Kern,36
2021-06-02,Kern,27
2021-06-03,Kern,27
2021-06-04,Kern,27
2021-06-05,Kern,18
2021-06-06,Kern,13
2021-06-07,Kern,18
2021-06-08,Kern,16
2021-06-09,Kern,19
2021-06-10,Kern,14
2021-06-11,Kern,14
2021-06-12,Kern,12
2021-06-13,Kern,15
2021-06-14,Kern,24
2021-06-15,Kern,20
2021-06-16,Kern,28
2021-06-17,Kern,22
2021-06-18,Kern,15
2021-06-19,Kern,11
2021-06-20,Kern,16
2021-06-21,Kern,21
2021-06-22,Kern,29
2021-06-23,Kern,13
2021-06-24,Kern,28
2021-06-25,Kern,19
2021-06-26,Kern,19
2021-06-27,Kern,26
2021-06-28,Kern,26
2021-06-29,Kern,19
2021-06-30,Kern,21
2021-07-01,Kern,41
2021-07-02,Kern,26
2021-07-03,Kern,18
2021-07-04,Kern,20
2021-07-05,Kern,19
2021-07-06,Kern,48
2021-07-07,Kern,42
2021-07-08,Kern,44
2021-07-09,Kern,48
2021-07-10,Kern,38
2021-07-11,Kern,40
2021-07-12,Kern,73
2021-07-13,Kern,69
2021-07-14,Kern,89
2021-07-15,Kern,64
2021-07-16,Kern,70
2021-07-17,Kern,62
2021-07-18,Kern,57
2021-07-19,Kern,126
2021-07-20,Kern,114
2021-07-21,Kern,114
2021-07-22,Kern,118
2021-07-23,Kern,115
2021-07-24,Kern,82
2021-07-25,Kern,78
2021-07-26,Kern,172
2021-07-27,Kern,166
2021-07-28,Kern,170
2021-07-29,Kern,156
2021-07-30,Kern,207
2021-07-31,Kern,124
2021-08-01,Kern,165
2021-08-02,Kern,278
2021-08-03,Kern,255
2021-08-04,Kern,262
2021-08-05,Kern,250
2021-08-06,Kern,222
2021-08-07,Kern,177
2021-08-08,Kern,158
2021-08-09,Kern,320
2021-08-10,Kern,312
2021-08-11,Kern,328
2021-08-12,Kern,314
2021-08-13,Kern,290
2021-08-14,Kern,209
2021-08-15,Kern,195
2021-08-16,Kern,444
2021-08-17,Kern,375
2021-08-18,Kern,394
2021-08-19,Kern,347
2021-08-20,Kern,396
2021-08-21,Kern,283
2021-08-22,Kern,255
2021-08-23,Kern,526
2021-08-24,Kern,455
2021-08-25,Kern,464
2021-08-26,Kern,431
2021-08-27,Kern,428
2021-08-28,Kern,294
2021-08-29,Kern,238
2021-08-30,Kern,451
2021-08-31,Kern,478
2021-09-01,Kern,502
2021-09-02,Kern,430
2021-09-03,Kern,413
2021-09-04,Kern,216
2021-09-05,Kern,243
2021-09-06,Kern,299
2021-09-07,Kern,513
2021-09-08,Kern,432
2021-09-09,Kern,398
2021-09-10,Kern,347
2021-09-11,Kern,254
2021-09-12,Kern,250
2021-09-13,Kern,412
2021-09-14,Kern,384
2021-09-15,Kern,383
2021-09-16,Kern,346
2021-09-17,Kern,272
2021-09-18,Kern,191
2021-09-19,Kern,155
2021-09-20,Kern,312
2021-09-21,Kern,339
2021-09-22,Kern,293
2021-09-23,Kern,242
2021-09-24,Kern,258
2021-09-25,Kern,136
2021-09-26,Kern,155
2021-09-27,Kern,339
2021-09-28,Kern,275
2021-09-29,Kern,269
2021-09-30,Kern,235
2021-10-01,Kern,244
2021-10-02,Kern,153
2021-10-03,Kern,133
2021-10-04,Kern,305
2021-10-05,Kern,291
2021-10-06,Kern,264
2021-10-07,Kern,257
2021-10-08,Kern,232
2021-10-09,Kern,137
2021-10-10,Kern,141
2021-10-11,Kern,326
2021-10-12,Kern,237
2021-10-13,Kern,287
2021-10-14,Kern,245
2021-10-15,Kern,272
2021-10-16,Kern,136
2021-10-17,Kern,156
2021-10-18,Kern,350
2021-10-19,Kern,299
2021-10-20,Kern,317
2021-10-21,Kern,294
2021-10-22,Kern,247
2021-10-23,Kern,187
2021-10-24,Kern,160
2021-10-25,Kern,334
2021-10-26,Kern,351
2021-10-27,Kern,343
2021-10-28,Kern,269
2021-10-29,Kern,248
2021-10-30,Kern,177
2021-10-31,Kern,153
2021-11-01,Kern,372
2021-11-02,Kern,301
2021-11-03,Kern,255
2021-11-04,Kern,260
2021-11-05,Kern,232
2021-11-06,Kern,127
2021-11-07,Kern,134
2021-11-08,Kern,271
2021-11-09,Kern,236
2021-11-10,Kern,246
2021-11-11,Kern,150
2021-11-12,Kern,185
2021-11-13,Kern,137
2021-11-14,Kern,102
2021-11-15,Kern,240
2021-11-16,Kern,209
2021-11-17,Kern,160
2021-11-18,Kern,173
2021-11-19,Kern,148
2021-11-20,Kern,103
2021-11-21,Kern,101
2021-11-22,Kern,164
2021-11-23,Kern,161
2021-11-24,Kern,108
2021-11-25,Kern,62
2021-11-26,Kern,98
2021-11-27,Kern,83
2021-11-28,Kern,85
2021-11-29,Kern,207
2021-11-30,Kern,184
